,Country,Population,GDP,GrossOutput,GDPperCap,GDPperGrossOut
0,AUS,19895.4,512423.8483,1100133.627,25.7558957497713,0.46578327916159584
1,AUT,8121.42,233417.1246,454301.6845,28.740925183034495,0.5137932183916435
2,BEL,10376.13,287112.9262,635131.3573,27.670521302258166,0.45205282797017393
3,BRA,182482.15,493897.5977,1020845.037,2.7065529296975073,0.48381250806825443
4,BGR,7775.33,18471.01628,43155.83644,2.375592583208687,0.42800737521749677
5,EST,12654.62,8790.816665999999,20138.22323,0.6946725121734195,0.4365239458118768
6,CAN,31676.0,840602.2617,1627775.4440000001,26.53751299722187,0.5164116861440994
7,CHN,1288400.0,1640969.793,4455647.713,1.273649327072338,0.3682898421731664
8,HRV,4440.0,29067.719839999998,60003.324960000005,6.546783747747747,0.48443515187495695
9,CYP,993.56,13172.93712,24850.31472,13.258320705342406,0.5300913597443566
10,CZE,10194.0,91165.33141,227352.7929,8.943038199921522,0.40098619527448964
11,DNK,5390.57,187948.1256,363470.1575,34.866094976969045,0.5170936917977923
12,FIN,5213.01,149593.2816,311602.6144,28.69614322627426,0.4800771068241717
13,FRA,62244.89,1669662.5119999999,3221789.95,26.82408968832622,0.5182406481837836
14,DEU,82534.18,2268128.397,4422279.344,27.481079923493517,0.5128867311553533
15,GRC,10928.07,181572.8183,324724.1421,16.615268597291198,0.5591602063393365
16,HUN,10129.55,73064.74542,167628.8588,7.213029741696325,0.43587211619196453
17,IND,1108027.85,576247.7116,1168335.4309999999,0.5200660900355528,0.4932211215290963
18,IDN,220545.21,250151.9431,503277.1234,1.1342433739549365,0.4970461232373194
19,IRL,3996.52,146268.0061,334341.3181,36.598842517990654,0.4374810954602144
20,ITA,57313.2,1423557.396,3023639.3430000003,24.838211720860116,0.47080925815298197
21,JPN,127718.0,4199718.158,7844807.362000001,32.8827429023317,0.5353500684214761
22,KOR,47892.33,608985.7535,1402883.11,12.715726161161923,0.43409586241294185
23,LVA,2287.95,10615.52003,23057.023230000003,4.639751755938723,0.46040288566773496
24,LTU,3415.21,16896.73989,31388.20373,4.947496607822067,0.5383149681117481
25,LUX,451.63,26322.2694,68137.86924,58.28281867900716,0.38630895996007525
26,MLT,398.58,4839.96494,11758.94974,12.143020071252948,0.4115984035152445
27,MEX,105640.45,677395.0674,1163601.037,6.412269801955596,0.5821540595619116
28,NLD,16225.3,512320.48,1043978.824,31.575408775184435,0.49073838302298745
29,NOR,4564.85,201814.08899999998,371147.841,44.21045357459719,0.5437566023723683
30,POL,38204.57,191697.6162,424463.279,5.017661923691327,0.4516235577589269
31,PRT,10458.82,144589.4089,303967.118,13.824638812026597,0.47567450667476474
32,ROU,21574.33,53311.95343,115064.1614,2.47108269086456,0.4633237037609871
33,RUS,144648.26,378794.5477,758684.0862,2.6187286850184024,0.4992783618241655
34,SVK,5373.37,30522.540139999997,78315.06142,5.680334713596867,0.3897403588347974
35,SVN,1995.73,26051.52719,55448.70031,13.05363310167207,0.4698311600515854
36,ESP,42187.64,823157.272,1750924.5259999998,19.51181132672982,0.4701272155233949
37,SWE,8958.23,292578.1707,582971.5281,32.66026555469105,0.501873859352206
38,CHE,7339.0,338784.16,685264.7802,46.16216923286551,0.4943843165281646
39,TUR,66085.8,271931.7225,583875.8777,4.114828336798525,0.4657354977074779
40,GBR,59647.58,1741769.356,3407164.602,29.201006243673252,0.5112078691406879
41,USA,290107.93,11510670.0,20135087.0,39.67719875840692,0.5716722257023275
